,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Year,Item_Outlet_Sales
12815,8,14.35,9185,0.080578893,1086,77.996,1550,7996,4641,9294,16,3031.6400000792264
12816,10,15.15,5019,0.020526251,1989,131.5284,925,7996,5583,1805,22,754.5464463475506
12817,8,8.785,9185,0.020661048,726,153.5656,1546,4655,5583,1546,11,5606.792588614413
12818,10,13.85,5019,0.056307919,186,231.83,1550,7996,4641,9294,16,9174.757614415232
12819,9,12.6,5019,0.062688433,1426,102.599,1550,7996,4641,9294,16,4006.9326990774125
12820,9,10.195,9185,0.080226072,1989,121.244,1553,1553,5583,9294,33,4673.382444078262
12821,8,13.5,5019,0.017772986,1989,80.296,1559,4655,5583,1559,35,4918.832466638506
12822,10,20.1,5019,0.091380052,2013,194.482,925,7996,5583,1805,22,1120.4436406208647
12823,9,7.84,5019,0.152751673,1084,49.535,1559,4655,5583,1559,35,3002.130694421433
12824,9,5.86,5019,0.150727772,736,154.9314,1553,1553,5583,9294,33,5990.292055305654
12825,9,6.385,5019,0.12036711377777778,1989,36.3874,1550,4655,3980,9294,21,1404.932294386944
12826,10,9.395,5019,0.171772109,2013,140.4838,1546,4655,5583,1546,11,5107.0148941170255
12827,10,19.7,9185,0.065288988,1084,86.1198,1543,7996,4641,9294,13,3010.3821174971886
12828,10,18.35,9185,0.099512729,2013,94.4462,1546,4655,5583,1546,11,3414.1056481168976
12829,8,16.6,9185,0.026532188,1426,53.5614,1550,7996,4641,9294,16,2072.491008152153
12830,10,14.65,9185,0.083290021,1548,160.4552,1553,1553,5583,9294,33,6212.398072107569
12831,10,15.5,5019,0.0809297972,1426,47.7692,1548,7996,4641,9294,18,1925.9342738023988
12832,9,11.15,9185,0.057048102,1086,107.4622,1548,7996,4641,9294,18,4391.555303344268
12833,10,17.7,5019,0.135860131,269,183.4924,1543,7996,4641,9294,13,6486.098514776784
12834,9,13.5,9185,0.094410673,726,189.0872,1548,7996,4641,9294,18,7792.402332297528
12835,9,9.8,9185,0.09097735,280,193.1478,1543,7996,4641,9294,13,6836.778499682732
12836,10,7.59,5019,0.145013434,2013,174.908,1550,7996,4641,9294,16,6881.852715071351
12837,9,17.25,5019,0.159518279,2013,61.5194,1548,7996,4641,9294,18,2488.1067823605918
12838,9,10.0,5019,0.063209707,1989,126.6994,925,7996,5583,1805,22,725.290100738965
12839,10,12.3,5019,0.064606757,269,93.0804,1550,7996,4641,9294,16,3629.3543457168967
12840,9,6.215,9185,0.020334777,2013,35.3848,925,7996,5583,1805,22,198.75617470598445
12841,9,17.7,9185,0.029938936,1989,168.7816,1550,7996,3980,9294,23,7761.334044115597
12842,9,17.2,5019,0.056989027,2013,225.3088,1550,7996,3980,9294,23,10399.78177414614
12843,10,13.0,9185,0.082826206,1548,60.8194,1550,7996,4641,9294,16,2354.4751181958695
12844,10,20.7,5019,0.175393386,2013,122.9388,880,7996,3980,1805,35,688.8509974855727
12845,9,9.3,9185,0.074046871,362,125.8388,880,7996,3980,1805,35,706.1970227965163
12846,9,7.855,9185,0.011251793,1084,190.3188,1553,1553,5583,9294,33,7409.143871698968
12847,10,7.685,9185,0.025581232,858,144.676,1546,4655,5583,1546,11,5275.623224332952
12848,9,6.17,9185,0.010579468,736,63.4826,1559,4655,5583,1559,35,3876.9507920032624
12849,9,16.5,9185,0.036634668,1548,179.0318,1550,7996,4641,9294,16,7060.017576197134
12850,9,10.695,9185,0.057781415,2013,62.5536,1550,7996,4641,9294,16,2423.8987544103393
12851,9,7.475,9185,0.260040407,2013,241.9854,880,7996,3980,1805,35,1369.9992654076211
12852,10,16.85,9185,0.139391292,1989,145.976,1550,7996,4641,9294,16,5727.142807655344
12853,9,7.785,5019,0.03813275,2013,105.4964,1550,7996,3980,9294,23,4813.087624080081
12854,9,16.1,9185,0.023710661,726,189.4846,1543,7996,4641,9294,13,6717.391120003976
12855,9,8.88,9185,0.099180226,1548,209.827,1543,7996,4641,9294,13,7436.185539708339
12856,10,20.0,9185,0.081787178,280,34.819,1543,7996,4641,9294,13,1199.161148531953
12857,10,8.27,5019,0.127903741,726,183.9924,1550,7996,4641,9294,16,7246.423775207527
12858,9,10.695,9185,0.054986030222222225,1548,37.4848,1548,7996,4641,9294,18,1506.2091619723562
12859,9,14.65,9185,0.172086213,2013,49.4692,1546,4655,5583,1546,11,1768.4237619446867
12860,9,10.85,9185,0.028796724,1548,115.4808,1546,4655,5583,1546,11,4195.105094098896
12861,8,20.5,9185,0.142013291,269,88.2172,1550,4655,3980,9294,21,3454.16692757339
12862,9,5.635,9185,0.08812433033333333,1086,149.405,1550,7996,4641,9294,16,5867.541459123753
12863,9,9.1,5019,0.014067174,1426,80.0618,880,7996,3980,1805,35,447.05962509723986
12864,9,10.3,9185,0.117114354,858,157.763,1550,4655,3980,9294,21,6236.9003412759275
12865,9,17.7,9185,0.116778835,1989,185.0266,1548,7996,4641,9294,18,7620.1851704661585
12866,10,13.0,9185,0.08284187,1548,63.0194,1550,7996,3980,9294,23,2848.4050172655766
12867,9,9.065,9185,0.115329787,1426,97.1094,1550,7996,3980,9294,23,4417.856491959172
12868,9,14.3,9185,0.026470587,1426,80.8302,1543,7996,4641,9294,13,2826.0890642399545
12869,9,7.05,5019,0.055784831,416,224.5088,1546,4655,5583,1546,11,8235.993317198052
12870,8,15.0,9185,0.049079463,726,65.2168,1550,7996,3980,9294,23,2951.4622238528573
12871,10,15.1,9185,0.0760611,1086,88.783,1550,7996,4641,9294,16,3458.389726432965
12872,9,8.71,5019,0.045948045,1136,47.2744,1553,1553,5583,9294,33,1796.1863165681978
12873,10,10.5,9185,0.124763406,1426,119.0098,880,7996,3980,1805,35,666.798393604694
12874,9,12.65,5019,0.1518184942222222,2013,240.7538,1548,7996,4641,9294,18,9953.757920083835
12875,10,9.5,5019,0.132546993,1426,230.3668,1550,7996,3980,9294,23,10624.772625189964
12876,9,13.35,9185,0.091578701,1989,151.5708,1546,4655,5583,1546,11,5521.542574495274
12877,8,20.25,5019,0.023070588,1086,238.6538,1543,7996,4641,9294,13,8492.24121707357
12878,10,5.785,5019,0.053956419,2013,86.0856,1548,7996,4641,9294,18,3505.721796245996
12879,10,11.395,9185,0.021606087,858,150.0708,1550,7996,3980,9294,23,6890.975940949432
12880,9,6.67,5019,0.089873267,1989,130.4626,1553,1553,5583,9294,33,5033.862735348273
12881,8,11.8,5019,0.026507096,1084,39.8138,1543,7996,4641,9294,13,1376.258953431678
12882,9,19.7,5019,0.028373995,1084,187.0556,880,7996,3980,1805,35,1057.8395781832915
12883,10,16.2,9185,0.032435523,726,154.9972,925,7996,5583,1805,22,890.9739608479144
12884,9,12.3,9185,0.076673407,1548,248.346,1550,4655,3980,9294,21,9895.568636212944
12885,10,10.3,9185,0.070182238,1136,264.6226,1548,7996,4641,9294,18,10968.802991808834
12886,10,6.175,5019,0.180090411,736,95.2752,1543,7996,4641,9294,13,3331.2046867262206
12887,10,7.35,5019,0.014387462,2013,241.4512,1550,4655,3980,9294,21,9638.51546389377
12888,10,11.6,5019,0.252155886,1136,237.6222,880,7996,3980,1805,35,1344.960141287061
12889,8,17.85,5019,0.020929396,736,260.5936,1553,1553,5583,9294,33,10187.694520348654
12890,9,12.6,5019,0.03584740755555556,2013,121.9072,1550,7996,4641,9294,16,4777.869837037931
12891,9,20.25,5019,0.014853619,1136,192.8162,1546,4655,5583,1546,11,7068.861150206553
12892,9,19.6,9185,0.034039542,726,57.0614,1546,4655,5583,1546,11,2049.0538109593717
12893,10,9.8,5019,0.064178182,2013,115.7492,1543,7996,4641,9294,13,4065.4773900120504
12894,9,12.5,5019,0.062041531,1086,196.8426,1559,4655,5583,1559,35,12212.544242029007
12895,10,5.98,9185,0.075865756,362,56.6614,1546,4655,5583,1546,11,2032.2311309970714
12896,9,6.775,9185,0.105841179,1548,83.325,1543,7996,4641,9294,13,2909.2203445353966
12897,9,7.97,9185,0.034506514,726,172.6422,1550,4655,3980,9294,21,6846.4552252860585
12898,9,8.43,9185,0.017352667,726,198.7768,1550,4655,3980,9294,21,7908.190240352389
12899,8,13.35,9185,0.032174409,736,60.4194,1550,7996,4641,9294,16,2341.768345709825
12900,8,5.885,5019,0.093296061,1084,50.5982,1543,7996,4641,9294,13,1752.782385773403
12901,10,9.3,9185,0.02838397,1086,193.3136,1559,4655,5583,1559,35,12002.93902469107
12902,10,11.65,9185,0.039911033,1989,228.9694,1550,7996,4641,9294,16,9064.005060206222
12903,10,16.5,5019,0.160044589,1989,143.4128,1548,7996,4641,9294,18,5879.671008841162
12904,9,10.195,5019,0.017016257555555556,269,238.3538,1559,4655,5583,1559,35,14859.824650259872
12905,8,11.3,5019,0.054542505,736,97.2094,1550,7996,4641,9294,16,3793.8753408434673
12906,10,9.5,5019,0.010978804,1989,182.1608,1543,7996,4641,9294,13,6460.46398092931
12907,9,5.19,9185,0.042612828,1426,196.411,1550,7996,4641,9294,16,7755.299342881433
12908,9,9.13,9185,0.051596351,1548,152.1024,1559,4655,5583,1559,35,9400.091455793481
12909,9,7.81,5019,0.055180797,1084,125.2046,1553,1553,5583,9294,33,4831.011690767124
12910,9,6.785,5019,0.04049557533333334,736,43.4112,1550,7996,3980,9294,23,1952.323068661261
12911,9,9.3,5019,0.014007727,1989,198.1084,1553,1553,5583,9294,33,7715.058329388798
12912,9,18.1,9185,0.022490839,2013,96.0094,1546,4655,5583,1546,11,3478.5973854556464
12913,9,8.06,9185,0.021376678,186,229.3326,1550,7996,3980,9294,23,10602.734335038725
12914,9,8.71,9185,0.139444875,1084,49.8376,1550,4655,3980,9294,21,1933.6174455434023
12915,9,6.895,9185,0.022495495,736,142.0812,1550,4655,3980,9294,21,5620.165635206171
12916,9,11.85,5019,0.05544858,1086,52.3666,1559,4655,5583,1559,35,3180.9868043722604
12917,8,9.695,9185,0.070554078,362,178.9344,1550,4655,3980,9294,21,7093.128238471617
12918,8,15.25,5019,0.065884096,1989,181.566,1550,7996,4641,9294,16,7155.824612933336
12919,8,6.055,9185,0.025387558,2013,161.592,1553,1553,5583,9294,33,6267.297238721079
12920,9,14.3,9185,0.026316724,1426,78.1302,1550,7996,4641,9294,16,3041.5915387799178
12921,10,19.85,5019,0.020918489,1989,63.3194,1548,7996,4641,9294,18,2569.2225613715923
12922,10,9.3,9185,0.1818987179,1989,106.3964,1553,1553,5583,9294,33,4087.893670150759
12923,9,19.6,9185,0.033895032,726,54.7614,1550,7996,4641,9294,16,2118.9686511325144
12924,9,5.26,5019,0.041022765,416,95.2068,925,7996,5583,1805,22,542.8332867792479
12925,10,20.7,9185,0.092878183,1136,75.167,1548,7996,4641,9294,18,3052.14023072014
12926,9,21.1,9185,0.029067775,1548,144.7786,1548,7996,4641,9294,18,5950.436844175492
12927,8,19.25,5019,0.057992904,1426,84.8908,1559,4655,5583,1559,35,5196.547268100953
12928,10,14.0,9185,0.028921492,858,129.631,1548,7996,4641,9294,18,5318.444599739978
12929,9,5.905,9185,0.04543117,1084,221.1456,1559,4655,5583,1559,35,13751.92091137325
12930,10,16.7,9185,0.070178316,2013,109.6912,1550,7996,4641,9294,16,4287.8582127385735
12931,9,9.31,9185,0.037771295,1426,64.951,1559,4655,5583,1559,35,3961.185855972995
12932,9,15.85,9185,0.075698157,269,37.2164,880,7996,3980,1805,35,204.79797110028085
12933,10,7.325,9185,0.093574769,2013,90.3146,1548,7996,4641,9294,18,3678.008749258224
12934,10,6.67,5019,0.123405255,1989,88.4514,1550,7996,4641,9294,16,3442.986044500051
12935,8,18.0,9185,0.017934042,269,175.7686,1550,4655,3980,9294,21,6978.693716377655
12936,10,5.94,5019,0.029418033,416,185.8556,1550,4655,3980,9294,21,7380.812985346988
12937,9,6.865,5019,0.035912897,1426,244.8486,1548,7996,4641,9294,18,10145.78263443163
12938,10,8.185,9185,0.038807601,2013,117.7808,1548,7996,4641,9294,18,4822.8771622175
12939,8,7.145,9185,0.017772062,1426,160.9578,1553,1553,5583,9294,33,6245.350640065869
12940,8,18.85,9185,0.137196951,362,159.4578,1550,7996,3980,9294,23,7310.651512556169
12941,10,13.35,9185,0.029769107,1136,77.6012,925,7996,5583,1805,22,441.19401546582793
12942,8,9.0,9185,0.031995886,1548,101.6016,1553,1553,5583,9294,33,3910.059837807363
12943,9,7.565,9185,0.054725828,858,56.293,1550,4655,3980,9294,21,2191.1590043690244
12944,9,14.65,9185,0.300078353,2013,48.1692,880,7996,3980,1805,35,265.67094197820893
12945,9,7.72,5019,0.074717347,416,79.6986,1550,7996,4641,9294,16,3099.2145372619784
12946,8,16.35,9185,0.029611916,1548,259.0646,1543,7996,4641,9294,13,9227.558757242134
12947,9,18.85,9185,0.087129095,858,191.7846,925,7996,5583,1805,22,1104.727335839117
12948,9,6.935,5019,0.041515796,1989,102.8332,1543,7996,4641,9294,13,3607.1103089715994
12949,9,9.8,9185,0.106628515,2013,177.737,1553,1553,5583,9294,33,6890.502380727775
12950,9,15.7,9185,0.05451688977777778,858,153.7024,1559,4655,5583,1559,35,9499.856153153802
12951,10,9.695,9185,0.029429602,1989,160.392,1559,4655,5583,1559,35,9928.479654985316
12952,9,10.195,9185,0.126639402,1084,109.5886,1548,7996,4641,9294,18,4474.980883980268
12953,8,15.75,9185,0.166776273,1136,36.5506,1543,7996,4641,9294,13,1258.5528722749011
12954,9,20.0,9185,0.102393277,858,113.1544,880,7996,3980,1805,35,633.6483739476054
12955,10,15.1,9185,0.174462585,1989,197.711,1543,7996,4641,9294,13,6994.697044269553
12956,9,6.17,9185,0.010622102,736,64.5826,1553,1553,5583,9294,33,2471.094009559173
12957,8,6.695,9185,0.07599649,269,194.182,1550,4655,3980,9294,21,7706.902098313832
12958,9,8.51,9185,0.0869468,1548,144.347,925,7996,5583,1805,22,827.6870635372032
12959,10,14.6,5019,0.042950697,2013,108.4254,1550,7996,4641,9294,16,4240.433293893191
12960,9,18.0,9185,0.073131911,1084,156.0972,1553,1553,5583,9294,33,6042.067389050311
12961,10,7.5,9185,0.08494673,1084,120.5072,925,7996,5583,1805,22,689.0087495189341
12962,10,20.6,9185,0.0740606844,1548,74.9696,1550,7996,3980,9294,23,3398.5348967911586
12963,9,18.35,9185,0.026795874,362,105.8938,880,7996,3980,1805,35,593.4451274811194
12964,9,10.1,9185,0.054715771,858,197.8084,1550,4655,3980,9294,21,7856.695861380349
12965,10,8.97,9185,0.093393523,1548,54.0956,1546,4655,5583,1546,11,1938.2093942235354
12966,9,11.8,9185,0.040626524444444444,2013,44.1402,1550,7996,4641,9294,16,1701.65328107665
12967,8,10.0,9185,0.064465690875,1989,235.559,1543,7996,4641,9294,13,8368.588121936904
12968,9,17.5,9185,0.052400475,1989,105.099,1553,1553,5583,9294,33,4044.12679568691
12969,10,18.85,9185,0.096925504,1086,131.3284,880,7996,3980,1805,35,737.2388510001643
12970,10,13.5,9185,0.060468922,1086,85.254,1550,7996,4641,9294,16,3319.799928665927
12971,7,14.75,9185,0.089305571,1989,115.5518,1550,7996,4641,9294,16,4519.242481394603
12972,10,7.685,9185,0.025529117,858,147.876,1548,7996,4641,9294,18,6080.889197890142
12973,9,10.6,9185,0.011089224,416,41.8454,1550,7996,3980,9294,23,1884.1279728584602
12974,9,14.35,5019,0.152170799,1426,231.9984,925,7996,5583,1805,22,1339.4435340805987
12975,9,7.785,9185,0.12035047688888888,1136,104.4306,1550,4655,3980,9294,21,4101.042703843187
12976,9,8.895,9185,0.105090817,1136,41.5138,1550,7996,4641,9294,16,1596.7480932449334
12977,9,13.35,9185,0.091207161,1989,151.8708,1550,7996,3980,9294,23,6961.24127476797
12978,9,16.1,5019,0.041759701,2013,98.041,925,7996,5583,1805,22,559.2429252876017
12979,9,19.85,9185,0.044497478,1136,89.7856,1550,7996,3980,9294,23,4084.840735842925
12980,9,12.1,5019,0.061175535,726,54.8614,1550,7996,3980,9294,23,2475.1777133461424
12981,9,8.645,9185,0.1395464888888889,858,96.441,1550,4655,3980,9294,21,3781.677996865295
12982,9,14.85,5019,0.032657896,1136,263.191,925,7996,5583,1805,22,1525.827325176026
12983,9,16.2,9185,0.063029339,1084,100.47,1550,7996,3980,9294,23,4577.0237363325095
12984,8,21.25,9185,0.113581951,858,234.93,1550,7996,4641,9294,16,9290.507275393691
12985,10,9.8,5019,0.015077408,736,250.9408,1553,1553,5583,9294,33,9808.772648070802
12986,10,12.85,9185,0.089454322,858,183.2608,925,7996,5583,1805,22,1054.8187571945346
12987,9,8.63,9185,0.031158308,1989,184.2582,1548,7996,4641,9294,18,7601.754724104153
12988,9,20.1,9185,0.014998688,858,142.6154,1546,4655,5583,1546,11,5203.081647166627
12989,10,5.98,9185,0.043562851,2013,147.9418,1550,7996,3980,9294,23,6785.145474899429
12990,9,14.15,9185,0.020831693,2013,126.4046,1543,7996,4641,9294,13,4452.866429329354
12991,9,5.925,5019,0.096662969,1136,45.3086,1548,7996,4641,9294,18,1824.7330456274944
12992,8,7.97,5019,0.03999003,736,86.8514,1550,7996,3980,9294,23,3949.8143630139866
12993,10,7.3,9185,0.086116086,1426,148.4076,1550,7996,4641,9294,16,5827.926906389966
12994,9,6.905,5019,0.038206735,1136,96.1726,1550,4655,3980,9294,21,3777.671041956181
12995,10,20.1,9185,0.077611332,858,63.0536,1548,7996,4641,9294,18,2553.6814914058004
12996,10,16.7,5019,0.069578418,1086,190.2214,1559,4655,5583,1559,35,11793.410319075741
12997,9,20.75,9185,0.025233003,858,150.1734,1546,4655,5583,1546,11,5479.473765856876
12998,8,9.195,5019,0.117723097,1989,159.5578,1548,7996,4641,9294,18,6555.570504048764
12999,10,10.695,5019,0.06327776360000001,186,176.1712,1550,4655,3980,9294,21,6982.884475595771
13000,9,9.195,5019,0.064274939,1426,85.8566,1546,4655,5583,1546,11,3100.7014144006976
13001,9,8.3,5019,0.038289031,1136,88.4198,1548,7996,4641,9294,18,3604.0185602841643
13002,9,19.7,9185,0.026849263,1548,95.8726,1550,7996,3980,9294,23,4369.392446337459
13003,10,19.2,5019,0.009354173,269,226.0062,925,7996,5583,1805,22,1309.2834809217786
13004,8,18.2,5019,0.012204712,2013,60.1904,1550,7996,3980,9294,23,2725.658689650517
13005,9,20.75,9185,0.024286028,2013,124.873,1543,7996,4641,9294,13,4397.12772677175
13006,8,20.85,9185,0.097816206,269,222.7746,1548,7996,4641,9294,18,9204.46864736435
13007,9,10.1,9185,0.095651539,858,200.4084,880,7996,3980,1805,35,1132.7255667110405
13008,8,7.39,9185,0.082239384,726,187.753,1550,7996,3980,9294,23,8636.58031621299
13009,10,5.26,5019,0.041737624,1086,164.4868,1553,1553,5583,9294,33,6377.055457645122
13010,8,16.85,9185,0.044483108,2013,184.2266,1550,4655,3980,9294,21,7310.949977149168
13011,10,19.2,5019,0.00559729,269,224.8062,1550,4655,3980,9294,21,8975.3423354646
13012,10,13.35,9185,0.065051711,1086,91.1804,1550,4655,3980,9294,21,3575.9049665151088
13013,8,11.65,9185,0.040481173,2013,188.024,1553,1553,5583,9294,33,7305.576143762335
13014,8,8.235,9185,0.014447639,858,183.895,1553,1553,5583,9294,33,7152.6669940636275
13015,9,7.5,9185,0.036291254,858,176.2028,1550,4655,3980,9294,21,6989.469515909622
13016,9,14.1,9185,0.125780608,2013,86.9198,1550,7996,3980,9294,23,3946.784921527366
13017,9,16.2,5019,0.016721179,1426,96.1726,1546,4655,5583,1546,11,3486.018553873628
13018,10,15.6,9185,0.143105952,186,126.7994,1550,7996,3980,9294,23,5791.648236149209
13019,10,20.6,5019,0.083930246,2013,188.9556,880,7996,3980,1805,35,1067.1741205392718
13020,9,17.2,5019,0.057104603,2013,223.1088,1548,7996,4641,9294,18,9225.287026071643
13021,10,20.35,5019,0.014848655,2013,234.3958,1550,4655,3980,9294,21,9352.006047135015
13022,10,6.85,9185,0.022929688,1426,261.4594,1548,7996,4641,9294,18,10852.180885812606
13023,9,17.85,9185,0.024871616,726,155.7998,1548,7996,4641,9294,18,6412.336141403363
13024,9,21.25,9185,0.01941956,1989,122.5756,1550,7996,4641,9294,16,4808.5180976173515
13025,9,8.695,9185,0.119778027,1548,93.9094,1548,7996,4641,9294,18,3825.5138435893646
13026,10,7.51,9185,0.017456177,2013,230.101,1550,4655,3980,9294,21,9175.890746474612
13027,9,13.6,5019,0.119661905,1136,233.63,1546,4655,5583,1546,11,8567.14316908771
13028,10,6.57,9185,0.110586928,362,261.0278,925,7996,5583,1805,22,1510.5636601479684
13029,9,19.85,9185,0.176269152,2013,221.6772,1550,4655,3980,9294,21,8806.775208753937
13030,10,9.3,9185,0.04466123,1548,245.2802,1550,7996,3980,9294,23,11340.870562724816
13031,10,19.1,9185,0.038556468,2013,211.2586,1550,7996,4641,9294,16,8352.479888949872
13032,8,6.48,9185,0.034037991,1989,147.2076,1546,4655,5583,1546,11,5367.338672433649
13033,9,19.35,9185,0.118004487,1989,223.3088,1553,1553,5583,9294,33,8687.854105041593
13034,9,15.85,9185,0.095930954,1989,56.0956,925,7996,5583,1805,22,316.75890085099957
13035,9,6.78,5019,0.085791732,2013,228.9694,1550,7996,4641,9294,16,9054.523593197711
13036,8,12.1,9185,0.115523835,1086,220.8114,1543,7996,4641,9294,13,7830.2574732109815
13037,8,6.575,5019,0.075934861,416,144.8444,1543,7996,4641,9294,13,5104.593401659612
13038,8,15.85,9185,0.020483751,1548,43.2112,1550,7996,4641,9294,16,1666.8299839251802
13039,10,8.615,9185,0.116248965,2013,94.1436,1550,7996,3980,9294,23,4280.749673380761
13040,10,12.6,9185,0.096604361,1989,207.0612,1546,4655,5583,1546,11,7580.367678303533
13041,10,15.15,5019,0.012794236300000001,1989,132.9284,1553,1553,5583,9294,33,5144.245911248888
13042,9,17.85,9185,0.02470108,726,154.0998,1559,4655,5583,1559,35,9535.131740637364
13043,10,6.26,5019,0.009867915,736,149.1366,1550,7996,3980,9294,23,6854.734563861741
13044,9,6.325,9185,0.125431986,1426,98.4042,1548,7996,4641,9294,18,4011.3764743901456
13045,10,16.25,9185,0.087530252,1136,95.141,1546,4655,5583,1546,11,3440.2306906083672
13046,8,7.81,5019,0.033826055,1989,168.4158,1559,4655,5583,1559,35,10431.362895857537
13047,9,6.195,5019,0.10954449,1086,120.4098,1550,4655,3980,9294,21,4740.001102290169
13048,9,12.65,9185,0.04742967,280,112.0202,1546,4655,5583,1546,11,4064.625854531064
13049,9,20.25,5019,0.022512133,1136,248.4092,1550,7996,3980,9294,23,11498.653392668373
13050,10,20.25,9185,0.058924378,1548,245.046,1550,7996,4641,9294,16,9705.831506382705
13051,9,13.35,9185,0.038586582,1989,238.0564,1550,4655,3980,9294,21,9488.024614716018
13052,10,5.44,9185,0.025356532,1136,239.4538,1559,4655,5583,1559,35,14921.365937716031
13053,8,12.6,9185,0.024243799,1136,36.9874,1548,7996,4641,9294,18,1487.5686301067904
13054,8,20.5,9185,0.142594879,269,87.7172,1543,7996,4641,9294,13,3063.8515733267277
13055,10,8.3,9185,0.035354361,2013,39.9506,1550,7996,3980,9294,23,1794.6251402399707
13056,10,9.0,9185,0.069545461,858,262.9884,1550,7996,3980,9294,23,12165.899269895393
13057,10,6.03,9185,0.038001328,1136,176.6028,925,7996,5583,1805,22,1017.0818905741627
13058,9,7.445,9185,0.037625107,1086,73.2354,1550,7996,4641,9294,16,2846.681749789394
13059,7,15.1,9185,0.026033836,1426,149.5076,1550,4655,3980,9294,21,5917.588622024342
13060,9,9.0,5019,0.069075897,186,57.0614,1550,7996,4641,9294,16,2207.2770446574445
13061,10,19.35,5019,0.039928237,726,164.5868,1550,7996,3980,9294,23,7562.397866747618
13062,9,6.635,9185,0.027111488,1548,172.5396,1550,4655,3980,9294,21,6844.578399267255
13063,10,17.7,5019,0.135369952,269,183.6924,1548,7996,4641,9294,18,7562.828728491953
13064,9,20.75,5019,0.063424403,186,154.3682,1550,4655,3980,9294,21,6105.677493400828
13065,8,9.8,5019,0.056616236,416,84.6908,1546,4655,5583,1546,11,3058.4570590122794
13066,10,10.895,9185,0.113238888,2013,194.5794,880,7996,3980,1805,35,1099.0040076725556
13067,10,8.115,5019,0.03234077,1084,154.3972,1543,7996,4641,9294,13,5453.2049411070075
13068,9,14.3,9185,0.10905363333333334,1136,124.173,925,7996,5583,1805,22,710.0677486231456
13069,9,13.65,5019,0.183275872,1084,210.4902,1559,4655,5583,1559,35,13054.001867768065
13070,9,15.0,9185,0.044899912,858,139.9838,1550,7996,4641,9294,16,5496.8577736359775
13071,9,5.765,9185,0.07229836,1426,118.8098,1550,7996,3980,9294,23,5426.1065930735795
13072,9,17.7,5019,0.071666638,2013,80.6276,880,7996,3980,1805,35,449.26847275323024
13073,9,16.75,9185,0.045038921,1989,185.8556,1550,7996,4641,9294,16,7331.4485513395675
13074,8,18.0,9185,0.033942792,858,126.5994,880,7996,3980,1805,35,711.2926767307466
13075,10,7.68,9185,0.151817729,858,86.0224,1559,4655,5583,1559,35,5260.011349951759
13076,10,18.35,9185,0.089120941,1548,190.5504,1550,4655,3980,9294,21,7558.824899689615
13077,9,20.75,5019,0.063454375,186,153.2682,1548,7996,4641,9294,18,6298.407435260718
13078,9,20.7,9185,0.021474597,1086,156.9288,1548,7996,4641,9294,18,6460.850372550041
13079,9,13.35,5019,0.014556069,1084,208.7638,1559,4655,5583,1559,35,12990.143521475311
13080,10,15.85,5019,0.061084423,736,44.7744,1550,7996,4641,9294,16,1725.535638604229
13081,10,7.47,5019,0.152150971,1426,213.5218,1550,7996,3980,9294,23,9833.99110768774
13082,9,15.6,5019,0.045950668,1989,170.8132,1546,4655,5583,1546,11,6240.372278145913
13083,10,17.2,5019,0.02521782,1084,148.5418,1548,7996,4641,9294,18,6108.811640184185
13084,10,14.0,5019,0.184096112,1426,140.7812,880,7996,3980,1805,35,790.493940011213
13085,10,15.85,5019,0.06144156,736,43.4744,1543,7996,4641,9294,13,1503.1939135657708
13086,10,20.1,5019,0.054191792,1426,152.1366,1559,4655,5583,1559,35,9401.60797235792
13087,9,9.0,9185,0.085954716,1989,167.4816,1550,7996,3980,9294,23,7689.497599540342
13088,9,13.35,5019,0.014614728,1084,207.9638,1553,1553,5583,9294,33,8104.7176408232735
13089,8,9.695,5019,0.030284659,1989,223.3114,1550,7996,4641,9294,16,8839.807452569397
13090,10,9.195,5019,0.077682589,736,109.2596,1559,4655,5583,1559,35,6712.780598629257
13091,10,17.6,9185,0.01567399,1548,181.9976,1553,1553,5583,9294,33,7076.897947303554
13092,9,7.905,9185,0.064052266,362,229.9694,1550,7996,4641,9294,16,9098.34096821357
13093,8,18.0,9185,0.017819491,269,178.0686,1559,4655,5583,1559,35,11048.80810294676
13094,10,16.7,9185,0.117486329,2013,107.4912,925,7996,5583,1805,22,613.1883378716778
13095,10,7.42,5019,0.025740842,1989,190.0872,1550,7996,3980,9294,23,8759.594303440359
13096,9,11.1,9185,0.135142318,1989,218.8482,1550,7996,3980,9294,23,10084.933357825328
13097,9,20.35,5019,0.054150291,1136,254.7672,880,7996,3980,1805,35,1446.6586561871864
13098,10,14.3,9185,0.223309091,1426,85.5224,880,7996,3980,1805,35,476.25395660967257
13099,10,6.86,9185,0.03653732,1548,230.601,1550,7996,3980,9294,23,10654.508176453211
13100,8,17.6,9185,0.056406081,1426,42.5454,1548,7996,4641,9294,18,1712.9782190890605
13101,10,15.35,5019,0.055338105,736,150.4734,1546,4655,5583,1546,11,5484.702446810375
13102,9,10.695,9185,0.053513977,1426,59.1904,1546,4655,5583,1546,11,2125.4421705550303
13103,10,20.75,9185,0.089399444,186,193.9478,1550,4655,3980,9294,21,7695.747831742476
13104,8,18.0,9185,0.017902817,269,178.2686,1550,7996,4641,9294,16,7036.325461608298
